Tweeter,Tweet ID,Tweet Time,Tweet Text,Topics
senatemajldr,1326190968001978370,2020-11-10 15:52:20,"Yesterday, we learned one COVID-19 vaccine candidate may be more than 90% effective. 

This huge good news is a testament to the ingenuity of the American private sector and the historic groundwork laid by Congress and the Trump Administration. https://t.co/TtcD2TpmJC",
senatemajldr,1324697471654789120,2020-11-06 12:57:43,"Here’s how this must work in our great country: Every legal vote should be counted. Any illegally-submitted ballots must not. All sides must get to observe the process. And the courts are here to apply the laws &amp; resolve disputes.

That's how Americans' votes decide the result.",
senatemajldr,1322297837124812801,2020-10-30 22:02:26,ICYMI: I joined @hughhewitt to discuss confirming Justice Barrett to the Supreme Court and Democrats’ threats against our governing  institutions: https://t.co/ArVnvccID9,
senatemajldr,1321904827232825345,2020-10-29 20:00:45,Tune in now: I am joining @guypbenson to discuss the Senate’s successful confirmation of Justice Barrett to the Supreme Court. https://t.co/HC2JtVXHgB,
senatemajldr,1321121679582629894,2020-10-27 16:08:48,"ICYMI: I joined @ShannonBream to discuss confirming Justice Barrett to the Supreme Court, Democrats’ continued threats to pack the courts, and Speaker Pelosi continuing to block COVID-19 relief. https://t.co/NCA7FsTxzQ",
senatemajldr,1320924145983627264,2020-10-27 03:03:52,Tune in now: I’m joining @ShannonBream on @FoxNews to discuss the confirmation of Justice Amy Coney Barrett to the Supreme Court of the United States.,
senatemajldr,1320879515040681986,2020-10-27 00:06:31,"The Senate just confirmed Judge Amy Coney Barrett to the Supreme Court of the United States.

One of the most impressive nominees for public office in a generation will serve for life on our highest court. https://t.co/qkJ0FPbTv1",
senatemajldr,1320427990552117250,2020-10-25 18:12:19,"The Senate just voted to advance one of the most qualified nominees in generations. Judge Barrett’s intellectual brilliance, integrity, and commitment to impartiality are above reproach.
 
Tomorrow, we will vote to confirm the next Associate Justice of the Supreme Court.",
senatemajldr,1320071148906885127,2020-10-24 18:34:22,"More coronavirus resources are on the way to Kentucky. With the help of @HHSGov &amp; @usedgov, Kentucky students &amp; teachers will receive more than two million masks.
 
One of the most important things we can do to protect ourselves &amp; others is to wear a mask. https://t.co/1AtyoYmush",
senatemajldr,1320055677839151111,2020-10-24 17:32:53,"Democrats cannot use “illegitimate” as a synonym for “we didn’t get our way.”

Democrats keep demanding the President repeat that the election will be valid even if he dislikes the outcome. But they're flunking that test badly with Judge Barrett's nomination. https://t.co/Lvf0DtlA6Y",
senatemajldr,1319989763319992322,2020-10-24 13:10:58,"For the third time this year, the Trump administration’s efforts have guided an historic step forward in the Middle East. Yesterday’s announcement of normalized relations between Israel and Sudan is good news for peace-loving people everywhere.",
senatemajldr,1319381029451403276,2020-10-22 20:52:04,"With no good arguments to stop Judge Barrett, Democrats have resorted to blatant falsehoods. Inventing fake Lincoln quotes. Lying about this moving faster than many past confirmations.

Facts, not falsehoods, are going to carry the day in the Senate. https://t.co/pxAeYmkfn6",
senatemajldr,1319346422035238914,2020-10-22 18:34:33,Tune in now: I’m joining @DanaPerino on @FoxNews to discuss Judge Amy Coney Barrett’s nomination to the Supreme Court and Democrats’ continued blockade of COVID-19 relief for struggling Americans.,
senatemajldr,1319336882216472576,2020-10-22 17:56:39,"This morning, the Judiciary Committee reported Judge Barrett’s nomination to the Senate floor. Their unanimous recommendation was that she be confirmed. 

This nomination will receive an up-or-down vote on the Senate floor in the next several days.",
senatemajldr,1319007920416264195,2020-10-21 20:09:28,Our Constitution forbids disqualifying people from public service due to their religious beliefs. The far left has either forgotten this or just doesn’t care. It only underscores why we need well-informed jurists like Judge Barrett to protect our Constitution &amp; Americans’ rights. https://t.co/9iCPWs3V7P,
senatemajldr,1318973782606946310,2020-10-21 17:53:49,"Senate Democrats just used the filibuster — which they say they dislike — to kill another coronavirus relief package.
 
Unemployment benefits. PPP. Testing. Vaccines. School funding. Protections for people with pre-existing conditions.
 
Every Democrat just voted to block it all.",
senatemajldr,1318960373639172101,2020-10-21 17:00:32,"NOW: The Senate is voting on another rescue package for American families.

Testing. Treatments. Vaccines. Unemployment aid. Another PPP. Historic money for schools. Find common ground &amp; get help out the door.

We'll see if Democrats use the filibuster to kill the bill.",
senatemajldr,1318958973144489989,2020-10-21 16:54:58,"Democrats have said we shouldn’t pass any more relief at all unless Speaker Pelosi gets her whole far-left wish list, including all kinds of non-COVID-related demands. 

Working families in Kentucky and around the country deserve better than this obstruction.",
senatemajldr,1318647847546474501,2020-10-20 20:18:40,"The Paycheck Protection Program has made a critical difference for millions of working families. Today, I’m having the Senate vote on a new second round for the hardest-hit small businesses.
 
Democrats say they support the PPP. Let’s see how they vote.",
senatemajldr,1318601864926081025,2020-10-20 17:15:57,"Democrats have delayed aid for months over non-COVID-related liberal demands. Last night, Leader Schumer even tried to adjourn the Senate for three weeks. Americans need help; Democrats just want to go home.
 
We are voting on more aid this week.",
senatemajldr,1318341206858977281,2020-10-20 00:00:11,"Speaker Pelosi’s all-or-nothing act has kept Americans waiting for months. We badly need Congress to agree where we can, get money out the door now, and keep arguing over the Speaker’s non-COVID-related wish list later.

We'll vote on hundreds of billions in more aid this week.",
senatemajldr,1318312942438408193,2020-10-19 22:07:53,"Last week, Judge Barrett proved she has the deep legal expertise, judicial temperament, and intellectual horsepower that Americans deserve to have on the Supreme Court. The Senate will turn to her nomination as soon as it comes out of committee later this week.",
senatemajldr,1317571617837490184,2020-10-17 21:02:07,I just announced the Senate will vote next week on hundreds of billions more dollars for relief programs that Democrats do not even oppose. Working families have already waited too long for Speaker Pelosi’s Marie Antoinette act to stop. Let's make law. https://t.co/iR7OYKuCKw,
senatemajldr,1317148869877268480,2020-10-16 17:02:16,"Judge Barrett exhibited every bit of the intellectual brilliance, legal expertise, and open-minded judicial temperament that we need on the Supreme Court. I will proudly vote to confirm her. The Senate will take up her nomination as soon as it comes out of Committee. https://t.co/KkOGo0JVKL",
senatemajldr,1316450548854468609,2020-10-14 18:47:23,It is bizarre to watch Vice President Biden and Democrats refuse to give a straight answer on their own party’s threats to pack the Supreme Court. But it is even more absurd for them to try to redefine “court-packing” to mean any judicial confirmation that disappoints Democrats. https://t.co/RpZbaXNO2m,
senatemajldr,1316051684892827650,2020-10-13 16:22:27,"We don’t agree with Speaker Pelosi that “nothing” is better than “something” for workers.

Senators will vote on more relief next week, including more PPP money to stop layoffs. We’ll be able to pass it before we turn to Judge Barrett's nomination unless Democrats block it again. https://t.co/paJFhx5HcI",
senatemajldr,1316048753510449152,2020-10-13 16:10:48,Judge Barrett is just as brilliant and impressive as advertised. She is clearly qualified. She’s committed to fairness and impartiality. And she clearly understands the job of a judge under the Constitution is to apply the law and not impose personal policy views.,
senatemajldr,1315315247675330560,2020-10-11 15:36:07,"The far left has been threatening our basic institutions of government since long before this Supreme Court vacancy. When today’s Democrats lose one election or one vote on the Senate floor, they start threatening to tear up the rulebook. https://t.co/CT3rnShGZD",
senatemajldr,1314728749330509827,2020-10-10 00:45:34,Judge Barrett is a stellar nominee. I think the president picked the single best person he could have picked anywhere in the country. This is a woman of extraordinary achievement. https://t.co/E1pyp1PPHU,
